Timestamp;Frame;RULA_C;Score_A_R;Score_A_L;Score_B;Trunk_Sag;Neck_Sag;UA_Sag_R;LA_Ang_R;UA_Sag_L;LA_Ang_L;Trunk_Fro;Neck_Fro;UA_Fro_R;UA_Fro_L;Wr_Flex_R;Wr_Dev_R;Wr_Flex_L;Wr_Dev_L;Nose_X;Nose_Y;Nose_Z;L_Eye_In_X;L_Eye_In_Y;L_Eye_In_Z;L_Eye_X;L_Eye_Y;L_Eye_Z;L_Eye_Out_X;L_Eye_Out_Y;L_Eye_Out_Z;R_Eye_In_X;R_Eye_In_Y;R_Eye_In_Z;R_Eye_X;R_Eye_Y;R_Eye_Z;R_Eye_Out_X;R_Eye_Out_Y;R_Eye_Out_Z;L_Ear_X;L_Ear_Y;L_Ear_Z;R_Ear_X;R_Ear_Y;R_Ear_Z;Mouth_L_X;Mouth_L_Y;Mouth_L_Z;Mouth_R_X;Mouth_R_Y;Mouth_R_Z;L_Shoulder_X;L_Shoulder_Y;L_Shoulder_Z;R_Shoulder_X;R_Shoulder_Y;R_Shoulder_Z;L_Elbow_X;L_Elbow_Y;L_Elbow_Z;R_Elbow_X;R_Elbow_Y;R_Elbow_Z;L_Wrist_X;L_Wrist_Y;L_Wrist_Z;R_Wrist_X;R_Wrist_Y;R_Wrist_Z;L_Pinky_X;L_Pinky_Y;L_Pinky_Z;R_Pinky_X;R_Pinky_Y;R_Pinky_Z;L_Index_X;L_Index_Y;L_Index_Z;R_Index_X;R_Index_Y;R_Index_Z;L_Thumb_X;L_Thumb_Y;L_Thumb_Z;R_Thumb_X;R_Thumb_Y;R_Thumb_Z;L_Hip_X;L_Hip_Y;L_Hip_Z;R_Hip_X;R_Hip_Y;R_Hip_Z;L_Knee_X;L_Knee_Y;L_Knee_Z;R_Knee_X;R_Knee_Y;R_Knee_Z;L_Ankle_X;L_Ankle_Y;L_Ankle_Z;R_Ankle_X;R_Ankle_Y;R_Ankle_Z;L_Heel_X;L_Heel_Y;L_Heel_Z;R_Heel_X;R_Heel_Y;R_Heel_Z;L_Foot_In_X;L_Foot_In_Y;L_Foot_In_Z;R_Foot_In_X;R_Foot_In_Y;R_Foot_In_Z
00:00:00.000;1;3;3;4;1;4,988904;-8,208213;2,104739;25,872703;1,303907;9,802935;-2,439454;12,611267;16,350378;5,450141;-14,445055;-6,209271;-53,752896;-43,267960;0,063070;0,188562;1,076928;0,063001;0,196183;1,075747;0,066379;0,195130;1,076108;0,068675;0,195299;1,077035;0,051813;0,197282;1,075641;0,046234;0,197339;1,075949;0,040619;0,198349;1,075363;0,063070;0,188562;1,076928;0,026249;0,193966;1,082094;0,065903;0,177848;1,086717;0,051954;0,177636;1,078571;0,085846;0,121066;1,126019;-0,015220;0,125199;1,071239;0,092160;0,034613;1,131680;-0,040459;0,033566;1,061389;0,108711;-0,042350;1,144906;-0,027706;-0,047043;1,038309;0,112002;-0,066946;1,118344;-0,025453;-0,071606;1,034495;0,111134;-0,069455;1,121317;-0,012578;-0,071780;1,037002;0,107645;-0,060793;1,133682;-0,008529;-0,065169;1,070077;0,063864;-0,049406;1,090474;0,008184;-0,047520;1,073478;0,060579;-0,174162;1,135140;-0,005305;-0,180286;1,093548;0,064159;-0,286449;1,135841;-0,007605;-0,294971;1,097259;0,049308;-0,303701;1,147484;-0,010960;-0,306769;1,090537;0,109721;-0,298390;1,041506;0,019851;-0,337362;1,101584
00:00:00.033;2;3;4;4;2;5,552101;-9,904375;-1,672997;24,231281;2,038091;9,315493;-2,004520;12,133042;17,190594;6,174473;-15,981880;-5,091305;-54,782124;44,399339;0,104103;0,310116;1,777556;0,105066;0,322569;1,774901;0,109528;0,320856;1,775628;0,114558;0,321468;1,779024;0,085410;0,324091;1,773127;0,076212;0,324173;1,773576;0,066954;0,325827;1,772543;0,105230;0,311258;1,777679;0,043316;0,320077;1,785640;0,108783;0,292433;1,793783;0,085719;0,291964;1,779556;0,140283;0,199484;1,855373;-0,026333;0,207387;1,774457;0,152022;0,055919;1,866754;-0,066706;0,055340;1,749913;0,179405;-0,069890;1,889428;-0,045671;-0,078624;1,711567;0,184771;-0,110442;1,844945;-0,043055;-0,119177;1,706222;0,183315;-0,114567;1,849608;-0,020770;-0,119610;1,712416;0,177188;-0,100067;1,866082;-0,015090;-0,107988;1,755069;0,106686;-0,081655;1,802260;0,013489;-0,078324;1,769337;0,099747;-0,291472;1,869077;-0,009894;-0,297560;1,804889;0,105897;-0,478702;1,874748;-0,011417;-0,485977;1,812031;0,081504;-0,507980;1,896718;-0,014679;-0,504909;1,798939;0,173146;-0,518551;1,785816;0,029142;-0,554172;1,805835
00:00:00.066;3;3;4;4;2;5,704741;-10,282451;-1,935847;24,619297;1,376320;11,394544;-1,869563;11,934393;16,978732;5,463337;-16,586163;6,514377;-53,654057;53,118828;0,130774;0,388007;2,232973;0,132429;0,403666;2,229708;0,138748;0,402732;2,231179;0,144413;0,402443;2,235795;0,108359;0,405380;2,226382;0,096793;0,406525;2,226537;0,084056;0,408613;2,225303;0,132643;0,389914;2,233310;0,054397;0,401961;2,242453;0,137766;0,366863;2,253062;0,108773;0,365107;2,234894;0,175636;0,250410;2,329034;-0,033537;0,260666;2,230331;0,189418;0,069644;2,340340;-0,083840;0,068452;2,199410;0,225275;-0,087760;2,372518;-0,056267;-0,099145;2,149049;0,231442;-0,139036;2,322620;-0,054492;-0,150084;2,142650;0,230526;-0,142904;2,325957;-0,026102;-0,151821;2,152025;0,221584;-0,125805;2,346050;-0,019310;-0,136609;2,195365;0,134505;-0,102604;2,264646;0,016929;-0,098295;2,220479;0,125107;-0,369778;2,344273;-0,014002;-0,373504;2,265537;0,133100;-0,605184;2,356334;-0,013885;-0,609702;2,275028;0,103521;-0,641308;2,381320;-0,015958;-0,633461;2,258547;0,207978;-0,661814;2,262336;0,033931;-0,692484;2,255085
00:00:00.100;4;3;4;4;2;5,776003;-10,392698;-2,476646;25,018459;1,674738;12,062352;-1,751076;11,671357;17,269035;5,481902;-16,038056;8,275806;-54,409746;60,854040;0,149236;0,438650;2,529073;0,151354;0,456440;2,525667;0,157802;0,455009;2,528270;0,165077;0,455446;2,534761;0,123268;0,458187;2,520828;0,110154;0,459990;2,520613;0,096282;0,461281;2,519450;0,150449;0,441006;2,529266;0,061580;0,455041;2,538576;0,166635;0,440385;2,714199;0,123731;0,412560;2,530311;0,198457;0,282121;2,634809;-0,038217;0,295273;2,526431;0,213740;0,078570;2,648353;-0,096003;0,076913;2,489582;0,254059;-0,098246;2,688215;-0,063158;-0,112492;2,433578;0,261669;-0,157557;2,632007;-0,063027;-0,170246;2,427354;0,261110;-0,161259;2,634539;-0,030641;-0,172722;2,437250;0,250460;-0,142545;2,658235;-0,022036;-0,155095;2,479669;0,153725;-0,116223;2,565235;0,018038;-0,111189;2,511744;0,142838;-0,422067;2,654490;-0,016686;-0,424332;2,566942;0,152038;-0,690096;2,670648;-0,014348;-0,691271;2,576006;0,117889;-0,730709;2,697593;-0,015653;-0,716768;2,556392;0,230364;-0,755209;2,569130;0,035705;-0,777238;2,530347
00:00:00.133;5;3;4;4;2;5,139636;-13,303553;-3,388329;41,932290;-1,331795;18,054005;-0,129025;7,223075;17,409841;4,367294;-20,071411;15,806221;-52,152967;13,433025;0,173324;0,489775;2,902390;0,163478;0,481288;2,715122;0,169918;0,480404;2,717078;0,174987;0,482743;2,726721;0,135693;0,481551;2,700481;0,122629;0,483380;2,697769;0,109147;0,485081;2,695648;0,151241;0,467372;2,707734;0,067026;0,480423;2,717317;0,259409;0,665509;4,255736;0,134453;0,432953;2,719923;0,189970;0,300469;2,812298;-0,046760;0,316108;2,714241;0,206319;0,094705;2,813893;-0,109206;0,082265;2,673389;0,266635;-0,054400;2,828100;-0,028021;-0,079016;2,598195;0,275343;-0,106365;2,772835;-0,005819;-0,130252;2,592046;0,275093;-0,105460;2,775624;0,024469;-0,125459;2,592736;0,263635;-0,088837;2,801578;0,024743;-0,107698;2,618342;0,158030;-0,127142;2,756250;0,013201;-0,122735;2,697542;0,154235;-0,455676;2,853779;-0,018435;-0,457480;2,763513;0,164177;-0,743331;2,871968;-0,014657;-0,744691;2,773128;0,128236;-0,787681;2,899000;-0,013192;-0,770983;2,750223;0,245127;-0,817787;2,771002;0,036822;-0,832582;2,706498
00:00:00.166;6;3;3;4;2;5,776822;-15,593043;-2,941262;56,630371;-3,959104;25,840002;-2,668817;2,530179;17,760495;17,307779;-10,142950;21,391159;-96,405822;57,227300;0,221282;0,485616;2,949086;0,215217;0,488798;2,819907;0,220514;0,488246;2,821313;0,224920;0,489788;2,827715;0,190468;0,489880;2,809280;0,177678;0,492317;2,808424;0,165658;0,494583;2,807420;0,197585;0,477898;2,817167;0,118284;0,492506;2,833628;0,275848;0,591113;3,836946;0,184350;0,441750;2,835814;0,231484;0,309132;2,929280;-0,015574;0,330422;2,833374;0,294886;0,108199;2,938975;-0,081607;0,094594;2,794744;0,382084;-0,031648;2,882363;0,038668;-0,040248;2,714718;0,284231;-0,073090;2,864373;0,069242;-0,088435;2,697937;0,284182;-0,069191;2,867329;0,100443;-0,077950;2,697515;0,386850;-0,065778;2,840411;0,097591;-0,062183;2,715739;0,180902;-0,132599;2,845804;0,028848;-0,127956;2,816777;0,171830;-0,476589;2,977508;-0,008189;-0,475593;2,891179;0,173908;-0,775667;2,994092;-0,013712;-0,779168;2,900344;0,138132;-0,821252;3,021566;-0,011595;-0,805319;2,877034;0,252544;-0,858848;2,903517;0,037547;-0,868536;2,820935
00:00:00.200;7;3;3;4;3;6,817701;-20,142632;-2,463896;64,990584;-2,504012;36,538732;-4,349389;-0,148062;17,348121;25,937860;-22,023553;18,704599;-74,337016;69,932088;0,258371;0,474864;2,962846;0,256611;0,484092;2,869292;0,261169;0,483787;2,870539;0,263869;0,485635;2,873263;0,232662;0,486457;2,859351;0,221034;0,490041;2,857893;0,208987;0,492687;2,857844;0,237536;0,476897;2,866824;0,159349;0,493433;2,881006;0,291369;0,535811;3,547409;0,222736;0,440322;2,892610;0,264235;0,312557;2,983978;0,012112;0,338805;2,893580;0,356377;0,117594;3,007958;-0,053767;0,103129;2,859186;0,453455;-0,019034;2,915531;0,093009;-0,018453;2,763873;0,398751;-0,062854;2,874195;0,131677;-0,064327;2,754063;0,396685;-0,061377;2,876457;0,163192;-0,052325;2,762381;0,459973;-0,053993;2,867869;0,156602;-0,036853;2,768409;0,201738;-0,134081;2,883110;0,046071;-0,128011;2,868199;0,185063;-0,486086;3,032441;0,018081;-0,480913;2,934517;0,183349;-0,795031;3,067093;0,004660;-0,805323;2,943749;0,147544;-0,840065;3,090173;-0,002725;-0,841668;2,938129;0,258264;-0,883538;2,986764;0,073764;-0,892208;2,858292
00:00:00.233;8;3;2;4;3;5,745086;-21,902662;-3,842451;66,541796;5,835342;54,150669;-5,030144;-2,368881;13,240185;32,253570;-51,624709;2,260706;-49,340331;-29,458379;0,283959;0,460443;2,965573;0,285173;0,474971;2,897044;0,288135;0,474772;2,897854;0,291271;0,476386;2,902281;0,264004;0,478312;2,888410;0,253108;0,481525;2,886280;0,242001;0,485278;2,885587;0,260784;0,472153;2,893616;0,189886;0,489862;2,906105;0,299799;0,492557;3,353860;0,247296;0,432291;2,925546;0,277486;0,314597;3,017723;0,035976;0,341263;2,907345;0,376359;0,128556;3,083816;-0,008321;0,103213;2,869521;0,471998;-0,011908;2,958490;0,182189;-0,017784;2,794479;0,445502;-0,055453;2,902150;0,230148;-0,063634;2,810059;0,442874;-0,055550;2,902447;0,270232;-0,051610;2,882024;0,479940;-0,046537;2,904324;0,455538;-0,050817;4,241562;0,216002;-0,135454;2,916205;0,062327;-0,127595;2,891158;0,195291;-0,489602;3,058652;0,038226;-0,487295;2,953914;0,189168;-0,806299;3,109466;0,021990;-0,824915;2,965641;0,153234;-0,850026;3,126430;0,004087;-0,866274;2,966379;0,262917;-0,898876;3,038477;0,105161;-0,913119;2,889785
00:00:00.266;9;3;3;3;3;8,759294;-53,723965;-12,005158;89,323293;-10,973791;80,198889;-11,381994;11,816608;32,731689;62,659510;39,734037;-20,318759;-44,781851;83,518217;0,241673;0,101156;1,909748;0,240798;0,095419;1,868548;0,242863;0,095168;1,869285;0,244802;0,095989;1,872247;0,225097;0,099699;1,852180;0,218254;0,101444;1,850587;0,210924;0,103447;1,850295;0,198656;0,077344;1,891530;0,138948;0,096462;1,850000;0,239382;0,122052;2,172027;0,201634;0,085317;1,878887;0,201493;0,026955;2,006607;-0,007308;0,049656;1,830141;0,274128;-0,018375;2,056487;-0,029212;-0,012281;1,794384;0,378660;-0,058845;1,925728;0,154811;-0,047437;1,737712;0,369946;-0,065964;1,882803;0,199982;-0,053543;1,740318;0,375700;-0,069407;1,875264;0,237203;-0,053628;1,788353;0,387173;-0,078300;1,885530;0,340501;-0,065743;2,680156;0,165902;-0,088117;1,925836;0,014828;-0,083094;1,849546;0,126111;-0,173874;2,032875;0,001196;-0,174691;1,890727;0,120265;-0,254583;2,100755;-0,011593;-0,261249;1,905833;0,099266;-0,266912;2,112405;-0,022659;-0,271520;1,904583;0,205706;-0,276569;2,029011;0,077725;-0,276718;1,817843
00:00:00.300;10;3;3;4;3;5,640196;-42,559666;-10,774600;74,546256;21,054839;91,865147;-7,296735;-2,426286;14,828464;53,148754;-34,533688;34,850938;22,335130;68,780674;0,279435;0,214333;2,288978;0,279932;0,218991;2,252837;0,281274;0,218827;2,253316;0,281274;0,220205;2,253699;0,265023;0,223415;2,238831;0,258135;0,225232;2,235246;0,250175;0,227640;2,235270;0,238066;0,209834;2,263585;0,183289;0,228995;2,238363;0,270185;0,221473;2,468245;0,240959;0,198307;2,274853;0,230633;0,129551;2,377408;0,031023;0,152923;2,221880;0,305873;0,037331;2,481037;0,019386;0,026257;2,182255;0,404675;-0,040022;2,330761;0,224423;-0,039810;2,135803;0,409118;-0,059019;2,288760;0,270129;-0,059775;2,149850;0,414097;-0,060162;2,284688;0,302903;-0,054410;2,174599;0,416690;-0,061554;2,295742;0,364636;-0,058059;2,753214;0,191422;-0,104380;2,291454;0,050670;-0,098520;2,231823;0,158852;-0,284682;2,403565;0,034023;-0,290644;2,283223;0,147854;-0,460661;2,476425;0,019202;-0,475908;2,295689;0,121531;-0,481543;2,484587;-0,004567;-0,499376;2,285191;0,232871;-0,506301;2,411030;0,126342;-0,518414;2,233492
