Timestamp;Frame;RULA_C;Score_A_R;Score_A_L;Score_B;Trunk_Sag;Neck_Sag;UA_Sag_R;LA_Ang_R;UA_Sag_L;LA_Ang_L;Trunk_Fro;Neck_Fro;UA_Fro_R;UA_Fro_L;Wr_Flex_R;Wr_Dev_R;Wr_Flex_L;Wr_Dev_L;Nose_X;Nose_Y;Nose_Z;L_Eye_In_X;L_Eye_In_Y;L_Eye_In_Z;L_Eye_X;L_Eye_Y;L_Eye_Z;L_Eye_Out_X;L_Eye_Out_Y;L_Eye_Out_Z;R_Eye_In_X;R_Eye_In_Y;R_Eye_In_Z;R_Eye_X;R_Eye_Y;R_Eye_Z;R_Eye_Out_X;R_Eye_Out_Y;R_Eye_Out_Z;L_Ear_X;L_Ear_Y;L_Ear_Z;R_Ear_X;R_Ear_Y;R_Ear_Z;Mouth_L_X;Mouth_L_Y;Mouth_L_Z;Mouth_R_X;Mouth_R_Y;Mouth_R_Z;L_Shoulder_X;L_Shoulder_Y;L_Shoulder_Z;R_Shoulder_X;R_Shoulder_Y;R_Shoulder_Z;L_Elbow_X;L_Elbow_Y;L_Elbow_Z;R_Elbow_X;R_Elbow_Y;R_Elbow_Z;L_Wrist_X;L_Wrist_Y;L_Wrist_Z;R_Wrist_X;R_Wrist_Y;R_Wrist_Z;L_Pinky_X;L_Pinky_Y;L_Pinky_Z;R_Pinky_X;R_Pinky_Y;R_Pinky_Z;L_Index_X;L_Index_Y;L_Index_Z;R_Index_X;R_Index_Y;R_Index_Z;L_Thumb_X;L_Thumb_Y;L_Thumb_Z;R_Thumb_X;R_Thumb_Y;R_Thumb_Z;L_Hip_X;L_Hip_Y;L_Hip_Z;R_Hip_X;R_Hip_Y;R_Hip_Z;L_Knee_X;L_Knee_Y;L_Knee_Z;R_Knee_X;R_Knee_Y;R_Knee_Z;L_Ankle_X;L_Ankle_Y;L_Ankle_Z;R_Ankle_X;R_Ankle_Y;R_Ankle_Z;L_Heel_X;L_Heel_Y;L_Heel_Z;R_Heel_X;R_Heel_Y;R_Heel_Z;L_Foot_In_X;L_Foot_In_Y;L_Foot_In_Z;R_Foot_In_X;R_Foot_In_Y;R_Foot_In_Z
00:00:00.000;1;3;4;3;3;-11,401387;32,497126;-4,260287;28,934567;-12,672719;42,136229;1,006775;37,022990;9,332468;26,153953;49,794553;11,439515;-5,237052;21,751375;0,017237;-0,143642;0,441700;0,020267;-0,152352;0,429800;0,023858;-0,152972;0,431550;0,027544;-0,154671;0,434350;0,009848;-0,152641;0,432600;0,005655;-0,152675;0,434700;0,001420;-0,153413;0,436800;0,031376;-0,154740;0,438550;-0,007216;-0,154428;0,443800;0,024283;-0,137605;0,452550;0,010190;-0,133931;0,447650;0,081733;-0,109778;0,492800;-0,040722;-0,088108;0,455350;0,115050;-0,026297;0,505400;-0,057366;0,005020;0,441000;0,131691;0,048829;0,455000;-0,069614;0,075886;0,385700;0,139431;0,071138;0,437500;-0,085204;0,096564;0,388150;0,137033;0,073229;0,445900;-0,081368;0,101075;0,390950;0,132162;0,065720;0,444150;-0,070356;0,089321;0,376250;0,061054;0,046129;0,417200;0,002028;0,052736;0,415800;0,065581;0,150094;0,415800;0,012911;0,152211;0,417900;0,034706;0,083786;0,215600;0,000000;0,000000;0,000000;0,034300;0,083650;0,215250;0,000000;0,000000;0,000000;0,035057;0,083786;0,215600;0,000000;0,000000;0,000000
00:00:00.053;2;3;4;3;3;-10,536092;31,001906;-3,805089;27,388159;-13,332446;42,049511;0,547098;36,143399;9,357538;25,786972;23,426680;-28,918049;-3,700656;-21,981724;0,028428;-0,237614;0,728455;0,033441;-0,251381;0,709170;0,039346;-0,252981;0,711708;0,045470;-0,255332;0,717028;0,016249;-0,252561;0,713790;0,008623;-0,253328;0,717255;0,001634;-0,253965;0,721070;0,052586;-0,256531;0,725008;-0,012660;-0,256140;0,734020;0,040030;-0,226835;0,746008;0,016079;-0,221609;0,738273;0,134453;-0,180588;0,810670;-0,067223;-0,146188;0,751678;0,188616;-0,042480;0,832160;-0,094563;0,008274;0,726950;0,217088;0,080493;0,750050;-0,115432;0,125199;0,639555;0,229615;0,117150;0,720475;-0,137667;0,156022;0,627148;0,224951;0,120598;0,734335;-0,130033;0,161525;0,624768;0,216723;0,107408;0,730748;-0,116218;0,147546;0,621513;0,098406;0,086681;0,686280;-0,000705;0,096996;0,685020;0,113060;0,256034;0,686770;0,021303;0,251148;0,689535;0,058254;0,138927;0,357490;0,000000;0,000000;0,000000;0,057283;0,138839;0,357263;0,000000;0,000000;0,000000;0,057844;0,138247;0,355740;0,000000;0,000000;0,000000
00:00:00.099;3;3;4;3;3;-10,163113;30,694745;-3,693116;27,282819;-13,549241;41,995375;0,157200;35,764373;9,134933;25,360877;15,895986;-27,687939;-2,417430;24,232904;0,035688;-0,298581;0,914496;0,042003;-0,316448;0,890761;0,049472;-0,318361;0,894860;0,057188;-0,321844;0,901818;0,020394;-0,317261;0,895864;0,010545;-0,318504;0,900216;0,001772;-0,319910;0,905496;0,066475;-0,324626;0,912605;-0,016198;-0,322252;0,922663;0,049476;-0,285248;0,935705;0,019892;-0,279115;0,926477;0,168546;-0,226381;1,016236;-0,084511;-0,184818;0,944990;0,236117;-0,051296;1,043154;-0,118159;0,010402;0,913868;0,272089;0,102359;0,940083;-0,145213;0,157252;0,804561;0,287192;0,147595;0,903359;-0,171306;0,194753;0,780396;0,280524;0,150928;0,919018;-0,161665;0,200818;0,776749;0,270660;0,135069;0,915986;-0,146421;0,186507;0,783033;0,120997;0,116730;0,858732;-0,004498;0,130373;0,859313;0,110878;0,249936;0,661301;0,026757;0,315457;0,866098;0,074204;0,175449;0,451469;0,000000;0,000000;0,000000;0,072222;0,174711;0,449571;0,000000;0,000000;0,000000;0,075749;0,173511;0,446481;0,000000;0,000000;0,000000
00:00:00.147;4;3;3;3;3;-10,059680;31,254217;-3,491276;27,118567;-13,439534;41,742820;-0,101216;35,729436;8,986111;24,896405;12,385651;23,046910;4,923256;24,668544;0,040420;-0,338323;1,035772;0,047586;-0,358867;1,009144;0,056073;-0,360982;1,014259;0,064850;-0,365327;1,022632;0,023088;-0,359316;1,014211;0,011798;-0,360992;1,019490;0,001862;-0,362775;1,025372;0,075554;-0,369139;1,035243;-0,018492;-0,365827;1,044931;0,056367;-0,323324;1,059358;0,022377;-0,316600;1,049160;0,190765;-0,256224;1,150203;-0,095905;-0,211761;1,072394;0,266835;-0,056177;1,179600;-0,133632;0,011797;1,036414;0,307003;0,116532;1,063254;-0,164127;0,178292;0,912865;0,321336;0,166407;1,016283;-0,191354;0,220535;0,880007;0,312262;0,169033;1,029262;-0,180027;0,226630;0,876587;0,303572;0,152686;1,033941;-0,164331;0,211999;0,888722;0,135681;0,138275;0,970826;-0,008296;0,153240;0,971554;0,110982;0,249373;0,653495;0,030303;0,357258;0,980864;0,084330;0,199460;0,513255;0,000000;0,000000;0,000000;0,081969;0,198980;0,512021;0,000000;0,000000;0,000000;0,088512;0,199696;0,513863;0,000000;0,000000;0,000000
00:00:00.196;5;3;3;3;3;-9,996298;31,840778;-3,350490;26,972208;-13,571034;41,989719;-0,310288;35,998777;8,722878;24,408451;11,381483;-5,360128;7,536428;-24,101946;0,043510;-0,364271;1,114952;0,051198;-0,386314;1,085744;0,060363;-0,388686;1,091868;0,069830;-0,393591;1,101161;0,024831;-0,386528;1,090787;0,012605;-0,388361;1,096319;0,001919;-0,390265;1,102242;0,081481;-0,398197;1,115308;-0,020700;-0,394027;1,124055;0,060922;-0,348501;1,141133;0,023993;-0,340965;1,128904;0,205150;-0,275544;1,236932;-0,103374;-0,230161;1,155906;0,285985;-0,058534;1,268290;-0,143059;0,012711;1,116769;0,328662;0,125629;1,142265;-0,175337;0,192173;0,984312;0,342351;0,178749;1,090384;-0,202179;0,237557;0,945805;0,332084;0,180744;1,100570;-0,191729;0,246303;0,952681;0,323847;0,163930;1,109212;-0,173810;0,227536;0,955669;0,144411;0,154798;1,042637;-0,011426;0,169999;1,043810;0,111050;0,249007;0,648422;0,023808;0,395981;1,058961;0,089762;0,212347;0,546415;0,000000;0,000000;0,000000;0,088224;0,215436;0,554364;0,000000;0,000000;0,000000;0,094556;0,212500;0,546811;0,000000;0,000000;0,000000
00:00:00.241;6;3;2;3;3;-9,854399;32,178396;-3,256740;26,837949;-12,428775;39,636295;-0,521704;36,011056;8,555997;23,430686;10,479730;-2,304469;10,008137;22,177852;0,044814;-0,381251;1,166769;0,053595;-0,404529;1,136584;0,063210;-0,407068;1,143364;0,073111;-0,412213;1,152904;0,025277;-0,404463;1,141262;0,013133;-0,406276;1,146607;0,001247;-0,408381;1,152907;0,085359;-0,417210;1,167700;-0,022135;-0,412358;1,175486;0,063055;-0,365064;1,192536;0,025043;-0,356802;1,180738;0,214267;-0,287790;1,291906;-0,108260;-0,242938;1,210539;0,296863;-0,059759;1,318939;-0,149231;0,013310;1,169350;0,339707;0,131504;1,193272;-0,182110;0,201332;1,031453;0,352516;0,186772;1,138550;-0,208608;0,248622;0,988573;0,342658;0,188241;1,146221;-0,198307;0,257929;1,000043;0,334395;0,170979;1,156388;-0,179296;0,237552;0,998835;0,148701;0,167489;1,088964;-0,014789;0,182111;1,090076;0,111581;0,249857;0,647924;0,019587;0,421151;1,109725;0,092568;0,224124;0,576720;0,000000;0,000000;0,000000;0,089614;0,225723;0,580836;0,000000;0,000000;0,000000;0,097238;0,224496;0,577677;0,000000;0,000000;0,000000
00:00:00.288;7;3;3;3;3;-9,726079;32,501145;-3,033441;26,360824;-11,774038;38,826646;-0,768244;36,186295;8,492856;22,616768;9,924423;5,188670;10,817892;19,840015;0,045648;-0,392892;1,200100;0,055137;-0,416944;1,169279;0,065042;-0,420300;1,176487;0,075222;-0,424902;1,186188;0,025560;-0,416700;1,173720;0,012774;-0,418750;1,179645;0,000811;-0,420867;1,185840;0,087803;-0,429911;1,200705;-0,023776;-0,424749;1,208216;0,064442;-0,376563;1,225949;0,025704;-0,368229;1,213380;0,220194;-0,295750;1,327639;-0,111435;-0,251243;1,246050;0,303129;-0,059751;1,351860;-0,153154;0,012971;1,202827;0,344015;0,135780;1,223977;-0,185875;0,207285;1,062094;0,356611;0,193150;1,168457;-0,212107;0,255726;1,016023;0,345721;0,193234;1,172393;-0,201762;0,265215;1,029778;0,338148;0,176448;1,183552;-0,182984;0,244228;1,027593;0,150728;0,176959;1,118377;-0,018321;0,190714;1,120500;0,111926;0,250410;0,647601;0,014047;0,430983;1,125921;0,094032;0,231779;0,596418;0,004569;0,156011;0,401450;0,090517;0,232410;0,598044;0,005854;0,155467;0,400050;0,098982;0,232292;0,597740;0,000000;0,000000;0,000000
00:00:00.335;8;3;3;3;3;-9,813292;33,525909;-2,308073;25,026359;-11,252955;38,514871;-1,001891;36,563625;8,307952;21,869304;9,182850;-7,992145;11,083027;18,951761;0,046203;-0,400573;1,222115;0,056155;-0,425139;1,190882;0,066251;-0,429027;1,198367;0,076638;-0,433402;1,208522;0,025041;-0,424653;1,194818;0,011834;-0,426859;1,201119;-0,000183;-0,428982;1,207246;0,089417;-0,438293;1,222508;-0,024828;-0,432556;1,228790;0,065380;-0,384254;1,248367;0,025408;-0,375657;1,234597;0,224278;-0,301236;1,352265;-0,114374;-0,257675;1,270533;0,306552;-0,059776;1,373959;-0,155526;0,012737;1,223188;0,345799;0,138442;1,242885;-0,188504;0,211360;1,083061;0,356875;0,197120;1,186847;-0,214238;0,260773;1,033165;0,345627;0,196480;1,189406;-0,203258;0,269772;1,048406;0,337904;0,179686;1,199109;-0,184767;0,248568;1,046285;0,151287;0,184331;1,136795;-0,021270;0,196184;1,139575;0,112151;0,250769;0,647391;0,010446;0,437374;1,136449;0,094624;0,236754;0,609222;0,007539;0,257418;0,662393;0,091104;0,236757;0,609228;0,009660;0,256520;0,660083;0,099447;0,237496;0,611131;0,000000;0,000000;0,000000
00:00:00.382;9;3;3;3;3;-9,756853;34,045698;-2,124036;24,094824;-11,256585;39,245763;-1,243871;37,000660;8,198649;21,453485;9,438673;10,624172;10,730848;-17,095669;0,045845;-0,404848;1,236425;0,056149;-0,430014;1,205623;0,066351;-0,434120;1,212938;0,076826;-0,438801;1,222689;0,023996;-0,428997;1,208182;0,010515;-0,431299;1,214727;-0,002249;-0,433671;1,221510;0,090440;-0,443615;1,236330;-0,026225;-0,437507;1,241814;0,066026;-0,389469;1,263638;0,024491;-0,380484;1,248388;0,226875;-0,304724;1,367922;-0,116220;-0,261712;1,285746;0,308203;-0,060643;1,389373;-0,157157;0,011873;1,237122;0,344307;0,139976;1,253425;-0,190514;0,214350;1,098440;0,354459;0,199407;1,197051;-0,215336;0,263699;1,042907;0,342303;0,198299;1,198714;-0,203811;0,273003;1,061564;0,334574;0,181578;1,207821;-0,186047;0,251555;1,059135;0,150406;0,189242;1,149467;-0,023856;0,199739;1,151974;0,112297;0,251002;0,647254;0,008106;0,441528;1,143292;0,095008;0,239989;0,617544;0,009470;0,323332;0,832005;0,091486;0,239582;0,616498;0,012133;0,322205;0,829104;0,099750;0,240879;0,619835;0,000000;0,000000;0,000000
00:00:00.428;10;3;3;3;3;-9,574499;34,175446;-2,103249;23,711435;-12,061197;41,026859;-1,292865;37,183895;7,976960;21,544536;9,067504;-12,790141;10,372277;13,417863;0,044858;-0,407283;1,244676;0,056145;-0,433183;1,215205;0,066435;-0,437555;1,222760;0,076948;-0,442310;1,231898;0,022608;-0,431696;1,216518;0,008950;-0,434061;1,223223;-0,004301;-0,436596;1,230431;0,091029;-0,446697;1,244265;-0,027854;-0,440726;1,250279;0,065711;-0,392124;1,273565;0,023169;-0,383623;1,257352;0,227595;-0,307551;1,377050;-0,118103;-0,264193;1,294935;0,309003;-0,062125;1,401843;-0,158217;0,011311;1,246179;0,342426;0,140894;1,259576;-0,191760;0,216225;1,108086;0,351404;0,200836;1,203333;-0,215517;0,265689;1,049590;0,338376;0,199250;1,203364;-0,204142;0,275913;1,073266;0,330924;0,182755;1,213133;-0,186564;0,254531;1,069238;0,149923;0,193220;1,158403;-0,026206;0,202719;1,160033;0,112391;0,251154;0,647165;0,006585;0,444228;1,147740;0,095258;0,242091;0,622954;0,010725;0,366177;0,942253;0,091734;0,241419;0,621224;0,013741;0,364900;0,938967;0,099947;0,243078;0,625493;0,000000;0,000000;0,000000
