Timestamp;Frame;RULA_C;Score_A_R;Score_A_L;Score_B;Trunk_Sag;Neck_Sag;UA_Sag_R;LA_Ang_R;UA_Sag_L;LA_Ang_L;Trunk_Fro;Neck_Fro;UA_Fro_R;UA_Fro_L;Wr_Flex_R;Wr_Dev_R;Wr_Flex_L;Wr_Dev_L;Nose_X;Nose_Y;Nose_Z;L_Eye_In_X;L_Eye_In_Y;L_Eye_In_Z;L_Eye_X;L_Eye_Y;L_Eye_Z;L_Eye_Out_X;L_Eye_Out_Y;L_Eye_Out_Z;R_Eye_In_X;R_Eye_In_Y;R_Eye_In_Z;R_Eye_X;R_Eye_Y;R_Eye_Z;R_Eye_Out_X;R_Eye_Out_Y;R_Eye_Out_Z;L_Ear_X;L_Ear_Y;L_Ear_Z;R_Ear_X;R_Ear_Y;R_Ear_Z;Mouth_L_X;Mouth_L_Y;Mouth_L_Z;Mouth_R_X;Mouth_R_Y;Mouth_R_Z;L_Shoulder_X;L_Shoulder_Y;L_Shoulder_Z;R_Shoulder_X;R_Shoulder_Y;R_Shoulder_Z;L_Elbow_X;L_Elbow_Y;L_Elbow_Z;R_Elbow_X;R_Elbow_Y;R_Elbow_Z;L_Wrist_X;L_Wrist_Y;L_Wrist_Z;R_Wrist_X;R_Wrist_Y;R_Wrist_Z;L_Pinky_X;L_Pinky_Y;L_Pinky_Z;R_Pinky_X;R_Pinky_Y;R_Pinky_Z;L_Index_X;L_Index_Y;L_Index_Z;R_Index_X;R_Index_Y;R_Index_Z;L_Thumb_X;L_Thumb_Y;L_Thumb_Z;R_Thumb_X;R_Thumb_Y;R_Thumb_Z;L_Hip_X;L_Hip_Y;L_Hip_Z;R_Hip_X;R_Hip_Y;R_Hip_Z;L_Knee_X;L_Knee_Y;L_Knee_Z;R_Knee_X;R_Knee_Y;R_Knee_Z;L_Ankle_X;L_Ankle_Y;L_Ankle_Z;R_Ankle_X;R_Ankle_Y;R_Ankle_Z;L_Heel_X;L_Heel_Y;L_Heel_Z;R_Heel_X;R_Heel_Y;R_Heel_Z;L_Foot_In_X;L_Foot_In_Y;L_Foot_In_Z;R_Foot_In_X;R_Foot_In_Y;R_Foot_In_Z
00:00:00.000;1;4;4;5;2;-5,978602;12,427828;12,213811;2,255560;-47,325868;116,507953;-0,319060;7,169840;15,763018;61,000280;-23,266189;31,131699;-11,738615;38,161291;0,055665;-0,132571;0,450450;0,060107;-0,141471;0,450800;0,063234;-0,141175;0,452200;0,066790;-0,141002;0,456400;0,050538;-0,143558;0,450450;0,046144;-0,144290;0,450450;0,041814;-0,145248;0,451150;0,067149;-0,136536;0,458850;0,030163;-0,145535;0,463750;0,058132;-0,122152;0,452550;0,045482;-0,123975;0,451150;0,086495;-0,080317;0,474950;-0,014187;-0,078400;0,459200;0,150432;-0,032115;0,519750;-0,035631;0,003426;0,421400;0,119014;-0,007237;0,494550;-0,056475;0,071070;0,390250;0,113465;0,004828;0,494900;-0,067947;0,084933;0,373100;0,100527;-0,001571;0,483000;-0,064065;0,088845;0,371700;0,101037;-0,005525;0,485450;-0,057479;0,084673;0,380100;0,068154;0,062590;0,427700;0,007543;0,066520;0,421750;0,075680;0,163163;0,427000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
00:00:00.053;2;4;4;5;2;-5,938925;13,423060;11,706798;2,557302;-46,267573;116,128835;0,058030;7,569412;15,652964;60,190317;-24,123854;-36,635885;-10,930278;36,709027;0,091848;-0,218743;0,743243;0,099176;-0,233426;0,743820;0,104386;-0,233047;0,746480;0,110306;-0,233612;0,753760;0,083349;-0,236759;0,742893;0,076029;-0,237743;0,742193;0,068863;-0,239209;0,742998;0,111103;-0,225909;0,759203;0,049654;-0,239583;0,763438;0,096098;-0,201928;0,748108;0,075010;-0,204462;0,744048;0,142844;-0,134188;0,784368;-0,023397;-0,129300;0,757330;0,247367;-0,052989;0,857588;-0,058820;0,007027;0,695660;0,195652;-0,012751;0,816358;-0,093336;0,117457;0,644963;0,184489;0,007953;0,815185;-0,112526;0,141111;0,614565;0,165156;-0,002593;0,797300;-0,107397;0,147634;0,612605;0,167002;-0,009133;0,802393;-0,096366;0,139242;0,625065;0,113959;0,104073;0,706405;0,014496;0,110388;0,695538;0,125616;0,270823;0,708750;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
00:00:00.099;3;4;4;5;2;-6,021549;13,939110;11,688793;3,010575;-46,994371;116,739301;0,401621;7,620038;15,279367;60,432183;-23,884212;36,624660;-10,886298;37,106965;0,115410;-0,274857;0,933908;0,124618;-0,293308;0,934633;0,131281;-0,293093;0,938812;0,138848;-0,294353;0,948794;0,104637;-0,297228;0,932630;0,095384;-0,298263;0,931125;0,085650;-0,300788;0,931998;0,140697;-0,286085;0,961432;0,061529;-0,300495;0,957534;0,120866;-0,253233;0,940920;0,094238;-0,256875;0,934781;0,178508;-0,169023;0,984439;-0,030142;-0,162445;0,951465;0,310476;-0,067425;1,077532;-0,073893;0,010054;0,873929;0,244745;-0,017147;1,025882;-0,117296;0,147608;0,810526;0,230008;0,009187;1,024070;-0,141502;0,178231;0,771517;0,207310;-0,003259;1,002295;-0,135625;0,185931;0,769543;0,208871;-0,011466;1,007355;-0,121807;0,174946;0,785342;0,144256;0,131576;0,886513;0,018999;0,139475;0,872799;0,158447;0,341605;0,893988;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
00:00:00.147;4;4;4;5;2;-6,047343;14,702888;11,723461;3,547919;-46,951818;117,431343;0,700293;7,455810;14,897778;60,337027;-22,596574;-35,961363;-12,128960;37,722975;0,130768;-0,311435;1,058190;0,141202;-0,332340;1,059012;0,148861;-0,332340;1,064528;0,157605;-0,334269;1,076966;0,117665;-0,336310;1,055260;0,107164;-0,337377;1,053231;0,096498;-0,339859;1,054149;0,158514;-0,323845;1,088331;0,069202;-0,339867;1,082997;0,137100;-0,286862;1,067298;0,106666;-0,290018;1,058058;0,200981;-0,192499;1,114835;-0,035296;-0,184109;1,078352;0,351396;-0,076786;1,220146;-0,083750;0,012030;0,990504;0,275686;-0,020795;1,161374;-0,133352;0,167650;0,917092;0,258714;0,009987;1,159496;-0,160272;0,202883;0,873186;0,233923;-0,003693;1,135542;-0,154034;0,211514;0,871903;0,235439;-0,012990;1,141281;-0,139015;0,198232;0,889873;0,164121;0,150307;1,004634;0,021919;0,159008;0,987670;0,178012;0,386811;1,012292;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
00:00:00.193;5;4;4;5;2;-6,062052;14,456486;11,547523;3,905070;-46,650514;117,996200;0,824890;7,390200;14,726104;60,395066;-21,497999;-35,751333;-14,081364;38,387096;0,140794;-0,335313;1,139324;0,152074;-0,357196;1,140558;0,160434;-0,357439;1,147293;0,169848;-0,360323;1,160628;0,126133;-0,361714;1,134969;0,114821;-0,362800;1,132600;0,103517;-0,365143;1,133197;0,169242;-0,348181;1,170115;0,073528;-0,365899;1,165948;0,147742;-0,308909;1,150144;0,114815;-0,311753;1,138887;0,214816;-0,207758;1,199593;-0,038622;-0,198071;1,160129;0,377893;-0,082848;1,312495;-0,090157;0,013315;1,066278;0,294911;-0,023160;1,249093;-0,143737;0,180612;0,986010;0,276801;0,010515;1,248572;-0,172538;0,218988;0,939621;0,250505;-0,003976;1,222502;-0,166001;0,228143;0,938437;0,252852;-0,013989;1,229033;-0,150089;0,213211;0,957117;0,176110;0,163659;1,080012;0,023824;0,171762;1,062685;0,191356;0,419850;1,096890;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
00:00:00.240;6;4;4;6;2;-6,172232;14,618454;11,454421;4,078768;-46,107279;118,296076;0,866123;7,319797;14,466200;60,315473;-21,897446;35,456308;-16,303937;-38,694990;0,147312;-0,350834;1,192060;0,159048;-0,373133;1,192862;0,167859;-0,373536;1,200391;0,177755;-0,376401;1,214658;0,131599;-0,378114;1,186430;0,119798;-0,379326;1,184190;0,108080;-0,381577;1,184578;0,176165;-0,363143;1,222925;0,076318;-0,382710;1,219516;0,154749;-0,322684;1,204693;0,119447;-0,325337;1,192127;0,223932;-0,217798;1,255385;-0,041544;-0,207206;1,213634;0,395016;-0,086767;1,372172;-0,094351;0,014155;1,115880;0,307161;-0,024676;1,305060;-0,150006;0,189231;1,031856;0,288403;0,010853;1,305772;-0,180445;0,229374;0,982454;0,261284;-0,004159;1,279026;-0,173779;0,238951;0,981684;0,263236;-0,014630;1,285371;-0,157343;0,223026;1,001176;0,183845;0,172284;1,128658;0,024371;0,180678;1,111095;0,199315;0,441326;1,151878;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
00:00:00.286;7;4;4;6;2;-6,301093;15,011373;11,403778;4,183911;-45,591772;118,617554;0,828389;7,327385;14,295131;60,275802;-22,327822;34,395249;-15,817487;38,309417;0,151504;-0,360086;1,225989;0,163581;-0,383493;1,226861;0,172637;-0,383890;1,234554;0,182792;-0,386635;1,249078;0,135229;-0,388267;1,220579;0,123033;-0,390068;1,217724;0,111045;-0,392259;1,217976;0,180514;-0,372558;1,256201;0,078110;-0,393527;1,253986;0,159214;-0,331451;1,239451;0,122424;-0,334071;1,226382;0,229920;-0,224385;1,292001;-0,043468;-0,213263;1,249112;0,406888;-0,089292;1,410612;-0,097136;0,014709;1,148822;0,314485;-0,025676;1,342139;-0,154182;0,194962;1,062357;0,294837;0,011061;1,341552;-0,185586;0,236125;1,010295;0,267573;-0,004280;1,316117;-0,178959;0,246148;1,010495;0,269265;-0,015051;1,322341;-0,161442;0,229406;1,029815;0,188123;0,179222;1,159928;0,024719;0,187099;1,142212;0,204668;0,456404;1,188671;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
00:00:00.333;8;4;4;6;2;-6,367722;15,504000;11,609026;4,222588;-45,387690;119,080491;0,770651;7,359676;14,127321;60,460224;-22,623327;32,581279;-16,538429;-38,565407;0,154230;-0,366100;1,248043;0,166435;-0,390008;1,248259;0,175644;-0,390402;1,256060;0,185861;-0,392855;1,270051;0,137511;-0,394644;1,242077;0,125065;-0,396825;1,238820;0,112973;-0,399203;1,239684;0,183191;-0,378367;1,276781;0,079296;-0,400668;1,276741;0,162071;-0,337057;1,261693;0,124324;-0,339654;1,248299;0,233936;-0,228788;1,316500;-0,044768;-0,218190;1,273573;0,415550;-0,091799;1,435948;-0,098947;0,015070;1,170234;0,318920;-0,026298;1,364841;-0,156946;0,198751;1,082532;0,298866;0,011190;1,364109;-0,189055;0,240678;1,029092;0,270732;-0,004356;1,339526;-0,181720;0,250825;1,029222;0,273325;-0,015333;1,347072;-0,163544;0,233631;1,048779;0,190960;0,183787;1,180603;0,024290;0,191505;1,163838;0,204177;0,458786;1,193336;0,008127;0,161859;0,416500;0,064035;0,162811;0,418950;0,006795;0,162403;0,417900;0,059547;0,161723;0,416150;0,005395;0,161179;0,414750;0,065452;0,162947;0,419300;0,012200;0,161995;0,416850
00:00:00.380;9;4;4;6;2;-6,452787;16,009327;12,019893;4,083100;-45,586022;119,260407;0,782521;7,015369;13,944676;60,582825;-22,748939;33,510706;-16,968191;38,786837;0,157513;-0,369377;1,262728;0,169022;-0,393510;1,262169;0,178386;-0,394006;1,270389;0,188653;-0,396261;1,284033;0,139685;-0,398679;1,255700;0,127877;-0,400602;1,252883;0,114954;-0,403716;1,253795;0,184731;-0,381728;1,288758;0,080840;-0,405420;1,291881;0,164852;-0,339586;1,277550;0,126990;-0,342454;1,262194;0,236485;-0,231589;1,332075;-0,045676;-0,221694;1,291222;0,421922;-0,093406;1,452066;-0,100183;0,015314;1,184852;0,322357;-0,025883;1,378546;-0,158156;0,201279;1,095996;0,301332;0,012068;1,378071;-0,190163;0,243719;1,041660;0,272506;-0,003616;1,353342;-0,182971;0,253951;1,041744;0,275823;-0,015508;1,362447;-0,164347;0,236455;1,061457;0,192861;0,186810;1,194392;0,024011;0,195054;1,177895;0,206995;0,467483;1,214919;0,013409;0,267068;0,687225;0,105657;0,268639;0,691268;0,011212;0,267966;0,689535;0,098252;0,266844;0,686648;0,008902;0,265946;0,684338;0,107995;0,268863;0,691845;0,020131;0,267292;0,687803
00:00:00.427;10;4;4;6;2;-6,959196;18,486728;13,854078;3,909409;-45,691384;118,973563;0,893654;6,248728;13,536770;59,944813;-23,182575;36,302732;-19,058241;-37,234737;0,161252;-0,370341;1,273323;0,172364;-0,395485;1,272610;0,181746;-0,396565;1,280403;0,191161;-0,398367;1,292771;0,143244;-0,400461;1,264205;0,131123;-0,402218;1,261674;0,117666;-0,405809;1,262617;0,186326;-0,383602;1,295492;0,083206;-0,407849;1,299623;0,168287;-0,340761;1,288908;0,130959;-0,342902;1,271576;0,238266;-0,233532;1,342899;-0,046529;-0,225239;1,310045;0,426187;-0,093452;1,460093;-0,101016;0,015476;1,194704;0,324264;-0,024791;1,386055;-0,158404;0,203050;1,105447;0,303011;0,013441;1,387496;-0,190339;0,245777;1,050179;0,274655;-0,003137;1,363372;-0,183844;0,256068;1,050234;0,277588;-0,015629;1,373140;-0,164868;0,238290;1,069697;0,194209;0,188885;1,204055;0,023816;0,197244;1,186332;0,205453;0,465448;1,208997;0,016822;0,335045;0,862146;0,133285;0,337155;0,867574;0,013378;0,335901;0,864348;0,124188;0,335444;0,863171;0,009829;0,333908;0,859219;0,136901;0,337437;0,868299;0,024598;0,335599;0,863572
