Timestamp;Frame;RULA_C;Score_A_R;Score_A_L;Score_B;Trunk_Sag;Neck_Sag;UA_Sag_R;LA_Ang_R;UA_Sag_L;LA_Ang_L;Trunk_Fro;Neck_Fro;UA_Fro_R;UA_Fro_L;Wr_Flex_R;Wr_Dev_R;Wr_Flex_L;Wr_Dev_L;Nose_X;Nose_Y;Nose_Z;L_Eye_In_X;L_Eye_In_Y;L_Eye_In_Z;L_Eye_X;L_Eye_Y;L_Eye_Z;L_Eye_Out_X;L_Eye_Out_Y;L_Eye_Out_Z;R_Eye_In_X;R_Eye_In_Y;R_Eye_In_Z;R_Eye_X;R_Eye_Y;R_Eye_Z;R_Eye_Out_X;R_Eye_Out_Y;R_Eye_Out_Z;L_Ear_X;L_Ear_Y;L_Ear_Z;R_Ear_X;R_Ear_Y;R_Ear_Z;Mouth_L_X;Mouth_L_Y;Mouth_L_Z;Mouth_R_X;Mouth_R_Y;Mouth_R_Z;L_Shoulder_X;L_Shoulder_Y;L_Shoulder_Z;R_Shoulder_X;R_Shoulder_Y;R_Shoulder_Z;L_Elbow_X;L_Elbow_Y;L_Elbow_Z;R_Elbow_X;R_Elbow_Y;R_Elbow_Z;L_Wrist_X;L_Wrist_Y;L_Wrist_Z;R_Wrist_X;R_Wrist_Y;R_Wrist_Z;L_Pinky_X;L_Pinky_Y;L_Pinky_Z;R_Pinky_X;R_Pinky_Y;R_Pinky_Z;L_Index_X;L_Index_Y;L_Index_Z;R_Index_X;R_Index_Y;R_Index_Z;L_Thumb_X;L_Thumb_Y;L_Thumb_Z;R_Thumb_X;R_Thumb_Y;R_Thumb_Z;L_Hip_X;L_Hip_Y;L_Hip_Z;R_Hip_X;R_Hip_Y;R_Hip_Z;L_Knee_X;L_Knee_Y;L_Knee_Z;R_Knee_X;R_Knee_Y;R_Knee_Z;L_Ankle_X;L_Ankle_Y;L_Ankle_Z;R_Ankle_X;R_Ankle_Y;R_Ankle_Z;L_Heel_X;L_Heel_Y;L_Heel_Z;R_Heel_X;R_Heel_Y;R_Heel_Z;L_Foot_In_X;L_Foot_In_Y;L_Foot_In_Z;R_Foot_In_X;R_Foot_In_Y;R_Foot_In_Z
00:00:00.000;1;3;4;4;3;-8,522865;34,900863;-2,619885;10,238953;-19,749653;37,873601;-1,986961;16,770668;9,198355;11,043345;-24,166692;11,317854;66,533165;-23,812806;0,061774;-0,152617;0,446950;0,067886;-0,162494;0,444150;0,072230;-0,163429;0,448700;0,076766;-0,165341;0,453950;0,055932;-0,162776;0,441000;0,050872;-0,163363;0,440650;0,045783;-0,163819;0,439950;0,080579;-0,163395;0,458850;0,034425;-0,164799;0,450450;0,065997;-0,144601;0,456050;0,052044;-0,143670;0,450800;0,113251;-0,103943;0,477050;-0,007842;-0,102734;0,482300;0,129719;-0,020018;0,492450;-0,023817;-0,006915;0,472500;0,118486;0,001623;0,499100;-0,037850;0,078612;0,447650;0,111372;0,019335;0,475650;-0,042205;0,100588;0,432600;0,112815;0,007945;0,488600;-0,030775;0,099319;0,430150;0,111226;0,003178;0,488600;-0,027455;0,094334;0,432950;0,073918;0,045055;0,432950;0,016950;0,043788;0,434350;0,072445;0,149151;0,436800;0,017146;0,128595;0,376600;0,031305;0,077937;0,200550;0,009174;0,070728;0,182000;0,029692;0,076305;0,196350;0,009470;0,070728;0,182000;0,031687;0,078073;0,200900;0,000000;0,000000;0,000000
00:00:00.053;2;3;4;4;3;-7,772047;37,569729;-1,836087;14,133314;-15,792358;50,849593;-2,811740;16,505617;17,118180;6,762129;-22,692828;11,297974;17,242228;64,800651;0,102702;-0,254120;0,737818;0,112066;-0,269689;0,733198;0,119123;-0,270988;0,740005;0,125573;-0,273517;0,746918;0,093676;-0,269884;0,727300;0,086676;-0,270589;0,726023;0,079119;-0,271016;0,725918;0,129319;-0,269711;0,753253;0,060078;-0,271703;0,738693;0,109689;-0,239445;0,752833;0,087987;-0,238295;0,743120;0,172756;-0,171353;0,786433;0,010655;-0,169170;0,797895;0,190972;-0,029481;0,802393;-0,039404;-0,009125;0,781725;0,156541;0,022213;0,773115;-0,062393;0,129586;0,737923;0,143644;0,047481;0,747373;-0,069570;0,165808;0,713090;0,145869;0,033174;0,759290;-0,050779;0,163877;0,709748;0,144118;0,025048;0,759290;-0,045324;0,155727;0,714718;0,115412;0,086723;0,717518;0,033563;0,085531;0,715628;0,115366;0,276667;0,766570;0,033183;0,261465;0,728840;0,051654;0,128597;0,330908;0,015137;0,116702;0,300300;0,048992;0,125903;0,323978;0,015625;0,116702;0,300300;0,052283;0,128821;0,331485;0,000000;0,000000;0,000000
00:00:00.101;3;3;4;3;3;-7,576514;38,235055;-1,611974;15,042245;-16,422599;54,041229;-3,637641;17,204990;17,992866;4,298958;-21,805894;9,345597;13,911087;-69,082621;0,129257;-0,321429;0,926531;0,140729;-0,340680;0,920728;0,148707;-0,341971;0,928303;0,156331;-0,344782;0,935946;0,118210;-0,340220;0,913395;0,109992;-0,341132;0,911865;0,100788;-0,341410;0,911796;0,159173;-0,339534;0,942514;0,076812;-0,341450;0,926750;0,137832;-0,302014;0,943991;0,112039;-0,300421;0,932778;0,221423;-0,214319;0,987181;0,017188;-0,212576;1,004082;0,237660;-0,034247;1,009805;-0,049588;-0,009798;0,983771;0,187111;0,039458;0,955075;-0,078435;0,162176;0,927650;0,171245;0,069093;0,921192;-0,088267;0,207278;0,897509;0,174663;0,053934;0,935939;-0,063831;0,205300;0,892186;0,174346;0,043898;0,940489;-0,057071;0,194674;0,899966;0,143092;0,116644;0,902486;0,040854;0,113415;0,898808;0,141381;0,347640;0,946971;0,034579;0,335466;0,918246;0,064880;0,161525;0,415640;0,019013;0,146585;0,377195;0,061537;0,158142;0,406935;0,019626;0,146585;0,377195;0,065671;0,161807;0,416365;0,000000;0,000000;0,000000
00:00:00.138;4;3;4;4;3;-7,457448;37,624370;-2,187030;15,513480;-16,276393;46,616676;-4,338075;17,843032;17,487726;3,369452;-20,934450;-8,384426;20,999271;71,900118;0,146566;-0,366029;1,049545;0,158479;-0,387154;1,041573;0,167825;-0,388576;1,049997;0,176324;-0,391105;1,058815;0,134157;-0,386656;1,034357;0,125233;-0,387249;1,033362;0,114872;-0,387881;1,032618;0,179490;-0,386039;1,066584;0,087867;-0,388290;1,051088;0,156125;-0,343424;1,068244;0,127716;-0,340916;1,056406;0,257342;-0,241849;1,119418;0,017478;-0,240642;1,137403;0,272061;-0,037355;1,144973;-0,056244;-0,009467;1,115801;0,230477;0,047112;1,092249;-0,088833;0,183298;1,050622;0,211965;0,080912;1,050625;-0,100386;0,234153;1,017031;0,213375;0,065891;1,059860;-0,072990;0,232145;1,010421;0,211659;0,053862;1,069468;-0,064707;0,219990;1,020378;0,161793;0,136093;1,022716;0,042118;0,131019;1,019275;0,122877;0,300642;0,816081;0,033813;0,380307;1,032610;0,073478;0,182929;0,470716;0,018513;0,165328;0,425427;0,069691;0,179098;0,460858;0,018912;0,165328;0,425427;0,074373;0,183248;0,471537;0,000000;0,000000;0,000000
00:00:00.179;5;3;4;4;3;-7,283989;36,732681;-3,230088;16,210480;-15,894487;39,554813;-4,876505;18,169368;16,622318;3,169944;-19,721973;6,264596;29,989776;74,138886;0,157817;-0,394292;1,129505;0,170335;-0,418148;1,122223;0,180475;-0,419391;1,130498;0,189378;-0,422077;1,139030;0,144795;-0,417627;1,115082;0,134675;-0,418013;1,114435;0,124086;-0,420729;1,118152;0,192696;-0,416266;1,147230;0,095111;-0,418995;1,132607;0,168118;-0,370566;1,149709;0,137905;-0,367969;1,136764;0,282327;-0,259818;1,205722;0,014502;-0,258515;1,222312;0,296633;-0,038561;1,232133;-0,060605;-0,009256;1,202321;0,264004;0,050043;1,187712;-0,095562;0,196967;1,130205;0,243298;0,082528;1,143156;-0,108333;0,251076;1,095420;0,244183;0,066941;1,152309;-0,079644;0,249594;1,087274;0,239301;0,056862;1,158554;-0,069737;0,235961;1,099696;0,174546;0,148637;1,100166;0,039422;0,141845;1,098279;0,111828;0,270094;0,731003;0,031411;0,413364;1,117446;0,079066;0,196841;0,506515;0,018189;0,177512;0,456777;0,074991;0,192719;0,495908;0,018448;0,177512;0,456777;0,080029;0,197184;0,507399;0,000000;0,000000;0,000000
00:00:00.228;6;3;4;4;3;-7,163630;36,193102;-3,664157;16,231830;-15,323628;34,354422;-5,195524;18,258781;15,708277;2,996536;-18,228890;5,155445;37,440913;73,894349;0,165228;-0,413636;1,182178;0,178252;-0,438817;1,176045;0,187969;-0,440149;1,182824;0,197244;-0,442470;1,191869;0,151710;-0,437759;1,167553;0,141066;-0,439522;1,169233;0,129881;-0,441419;1,171999;0,200599;-0,436780;1,199999;0,099791;-0,439554;1,185245;0,175223;-0,388322;1,203011;0,144614;-0,385782;1,189696;0,299430;-0,271574;1,262169;0,010996;-0,270058;1,277153;0,313225;-0,036155;1,288086;-0,063369;-0,008337;1,257159;0,286299;0,051254;1,251863;-0,099877;0,205730;1,181233;0,263664;0,082829;1,203302;-0,114240;0,262155;1,146723;0,264129;0,067605;1,212051;-0,083995;0,261017;1,137578;0,257651;0,056625;1,218210;-0,073051;0,246491;1,151952;0,182780;0,157451;1,150158;0,036961;0,149591;1,149631;0,104157;0,251284;0,676752;0,029056;0,432828;1,169090;0,082698;0,205884;0,529785;0,017977;0,185431;0,477155;0,078436;0,201572;0,518690;0,018146;0,185431;0,477155;0,083705;0,206243;0,530710;0,000000;0,000000;0,000000
00:00:00.275;7;3;3;4;3;-7,008439;35,498104;-3,850709;15,811673;-15,092951;24,538619;-5,219772;18,037415;14,680675;3,275217;-18,601655;4,655746;52,379189;57,737986;0,170046;-0,426938;1,216416;0,182620;-0,453573;1,210679;0,192950;-0,454633;1,217536;0,202358;-0,457193;1,226215;0,155800;-0,453213;1,204110;0,144538;-0,454358;1,205201;0,132962;-0,455724;1,207349;0,205737;-0,450853;1,234300;0,102189;-0,453308;1,220509;0,180737;-0,400946;1,238707;0,148932;-0,397978;1,223753;0,310462;-0,279139;1,298510;0,006362;-0,277561;1,312799;0,325594;-0,034592;1,324456;-0,065148;-0,007737;1,292453;0,305056;0,039789;1,311411;-0,102740;0,211547;1,215101;0,277429;0,075049;1,247996;-0,117938;0,269038;1,178670;0,279505;0,055579;1,264883;-0,087470;0,268281;1,169576;0,272115;0,042232;1,268537;-0,075802;0,252963;1,184169;0,189490;0,164544;1,182302;0,033960;0,155427;1,183710;0,141914;0,334021;0,896289;0,037411;0,703695;1,899159;0,085059;0,211762;0,544910;0,017840;0,190579;0,490401;0,080675;0,207327;0,533499;0,017950;0,190579;0,490401;0,086095;0,212131;0,545861;0,000000;0,000000;0,000000
00:00:00.322;8;3;3;4;3;-7,028656;34,723624;-3,779728;15,434110;-15,138692;17,255706;-5,196586;17,677583;14,145545;3,801424;-19,717536;-4,281283;68,706963;39,550010;0,172497;-0,435708;1,239020;0,184889;-0,463560;1,234242;0,195568;-0,465041;1,240798;0,205061;-0,467026;1,249240;0,157734;-0,463258;1,227871;0,146111;-0,464135;1,228931;0,134316;-0,465288;1,231027;0,209367;-0,460644;1,258345;0,103894;-0,462900;1,245181;0,183375;-0,409437;1,260510;0,151739;-0,405906;1,245889;0,317633;-0,284057;1,322131;0,003349;-0,282660;1,337020;0,335396;-0,033591;1,348796;-0,067095;-0,006576;1,315745;0,319546;0,034815;1,352917;-0,104690;0,215511;1,238166;0,288376;0,070087;1,279147;-0,120272;0,273353;1,198735;0,292174;0,047098;1,304124;-0,090428;0,273002;1,190374;0,283846;0,033697;1,304749;-0,077590;0,257170;1,205110;0,193851;0,169861;1,203197;0,031986;0,159789;1,204812;0,166854;0,388716;1,041438;0,031403;0,619656;1,670203;0,086594;0,215583;0,554742;0,017751;0,193924;0,499011;0,082131;0,211068;0,543124;0,017822;0,193924;0,499011;0,087649;0,215959;0,555710;0,000000;0,000000;0,000000
00:00:00.369;9;3;3;4;3;-6,956889;34,019644;-3,705470;15,392374;-15,259256;18,733896;-5,147793;17,226225;13,668201;4,106902;-20,119940;-4,055263;77,602265;30,861720;0,174138;-0,442262;1,254063;0,186519;-0,471177;1,250607;0,196647;-0,472070;1,256619;0,207046;-0,473944;1,265606;0,158268;-0,470511;1,243316;0,146450;-0,471347;1,244705;0,134507;-0,472363;1,246768;0,211900;-0,468137;1,275024;0,105059;-0,470132;1,261918;0,185191;-0,415184;1,275381;0,152873;-0,411174;1,260628;0,322986;-0,287179;1,337135;0,000602;-0,286123;1,353463;0,342561;-0,032941;1,364618;-0,068398;-0,005824;1,331584;0,327645;0,028303;1,377796;-0,105928;0,218027;1,252808;0,295533;0,063188;1,302896;-0,122456;0,276078;1,211428;0,300103;0,036910;1,331731;-0,092324;0,275991;1,203543;0,291939;0,022688;1,330387;-0,079437;0,259829;1,218371;0,197508;0,174127;1,217478;0,030016;0,162766;1,219578;0,184209;0,423482;1,133684;0,026604;0,561028;1,508782;0,087591;0,218066;0,561132;0,017693;0,196099;0,504607;0,083077;0,213499;0,549381;0,017739;0,196099;0,504607;0,088658;0,218447;0,562111;0,000000;0,000000;0,000000
00:00:00.417;10;3;3;4;3;-6,875666;33,243165;-3,991446;15,882018;-15,348401;24,086267;-5,111210;17,006464;13,387061;4,560067;-19,836997;3,708981;83,653158;22,134743;0,174571;-0,446770;1,264541;0,186952;-0,476393;1,261945;0,196670;-0,477504;1,267252;0,207655;-0,479310;1,276594;0,157977;-0,475491;1,254056;0,146025;-0,476301;1,255658;0,133941;-0,477095;1,257349;0,212976;-0,473395;1,286916;0,105817;-0,475568;1,272796;0,186422;-0,419035;1,285398;0,152918;-0,415445;1,270558;0,326465;-0,289208;1,346888;-0,001180;-0,288077;1,362751;0,348011;-0,033312;1,374902;-0,069244;-0,005334;1,341880;0,333162;0,020021;1,395017;-0,106644;0,219480;1,261275;0,300426;0,057206;1,319382;-0,123804;0,277690;1,218978;0,305815;0,027947;1,352125;-0,094199;0,277773;1,211403;0,298298;0,013174;1,348451;-0,081297;0,261409;1,226291;0,200535;0,176848;1,226411;0,028722;0,164606;1,228475;0,153288;0,351249;0,939195;0,022765;0,522687;1,401408;0,088240;0,219680;0,565286;0,017655;0,197513;0,508245;0,083692;0,215080;0,553447;0,017685;0,197513;0,508245;0,089315;0,220064;0,566272;0,000000;0,000000;0,000000
